video_id,creator_id,upload_date,category,duration_seconds,days_since_upload,view_count,like_count,comment_count,share_count,has_music,has_text_overlay,has_effects,has_voiceover,is_vertical,video_quality,trending_score,avg_watch_time_seconds,retention_rate,engagement_rate,hashtag_count,description_length,top_country,is_monetized,language
video_0001249,creator_02433,2025-03-11T15:36:15.970Z,Sports,35,156,1028,23,11,11,true,false,false,false,true,1080p,0.017,23,0.657,0.044,8,111,TR,true,pl
video_0001250,creator_01045,2025-03-31T19:28:35.995Z,Comedy,15,136,1054,70,6,11,true,false,false,true,true,1080p,0.414,4,0.267,0.083,3,117,FR,true,vi
video_0001251,creator_00693,2025-08-11T22:33:06.220Z,Kids,60,2,1010,47,11,9,false,false,true,false,true,1080p,0.264,51,0.85,0.066,9,169,MX,true,en
video_0001252,creator_04869,2025-07-23T13:19:41.937Z,Beauty,15,22,95301,8881,1941,773,true,true,true,false,true,720p,0.931,7,0.467,0.122,6,146,ID,true,th
video_0001253,creator_04943,2025-06-02T07:11:46.215Z,News,15,73,1694,101,24,7,true,false,true,true,true,1080p,0.731,10,0.667,0.078,8,50,NG,true,nl
video_0001254,creator_00499,2025-05-10T11:24:20.100Z,Fitness,15,96,1015,40,21,6,true,true,true,false,true,720p,0.593,7,0.467,0.066,4,237,US,false,id
video_0001255,creator_04899,2025-07-12T02:45:52.697Z,Art,35,33,1792,117,17,18,true,false,false,false,true,1080p,0.41,15,0.429,0.085,3,172,IN,true,ar
video_0001256,creator_02255,2025-03-15T11:32:42.711Z,Motivation,30,152,1002,76,22,1,true,true,false,false,true,1080p,0.554,14,0.467,0.099,5,210,ID,true,hi
video_0001257,creator_01929,2025-07-20T21:32:38.804Z,Kids,40,25,26293,966,114,245,true,true,false,true,true,720p,0.459,21,0.525,0.05,7,88,JP,false,pt
video_0001258,creator_04056,2025-06-28T07:51:46.552Z,Fashion,15,47,47874,4313,372,302,false,true,true,false,false,1080p,0.718,9,0.6,0.104,9,214,TH,true,ko
video_0001259,creator_02806,2025-07-04T23:28:31.034Z,Art,15,40,1012,96,11,1,true,true,false,true,true,1080p,0.724,6,0.4,0.107,2,153,MX,true,nl
video_0001260,creator_02899,2025-05-12T23:54:05.107Z,Gaming,30,93,12984,592,71,97,true,false,true,false,true,1080p,0.48,22,0.733,0.059,9,216,BD,true,en
video_0001261,creator_00080,2025-05-16T00:30:49.859Z,Kids,60,90,1225,54,24,5,true,false,true,false,true,1080p,0.044,25,0.417,0.068,3,174,ID,false,es
video_0001262,creator_00217,2025-06-10T07:47:15.648Z,Gaming,25,65,13851,489,249,96,true,true,false,false,true,1080p,0.451,14,0.56,0.06,7,54,TR,true,ja
video_0001263,creator_00576,2025-06-09T10:58:22.592Z,Pets,35,66,11316,819,86,39,true,false,true,true,true,720p,0.059,20,0.571,0.083,6,120,NG,true,it
video_0001264,creator_01118,2025-04-04T20:51:06.594Z,Lifestyle,15,132,5819,270,62,50,true,false,true,false,true,1080p,0.154,5,0.333,0.066,8,233,MX,true,ar
video_0001265,creator_00401,2025-08-01T07:14:18.441Z,Motivation,55,13,1001,55,9,10,true,true,true,true,true,720p,0.593,24,0.436,0.074,5,217,MX,true,zh
video_0001266,creator_04246,2025-07-09T14:19:26.109Z,Travel,40,36,1075,93,24,7,true,true,false,false,true,1080p,0.595,17,0.425,0.115,9,205,US,true,it
video_0001267,creator_02367,2025-04-20T19:33:28.175Z,Travel,25,116,1036,101,18,9,true,false,true,false,true,1080p,0.905,20,0.8,0.124,5,229,GB,true,sv
video_0001268,creator_04213,2025-04-08T14:43:29.260Z,DIY,35,128,1017,83,20,2,true,true,false,false,true,1080p,0.671,23,0.657,0.103,5,228,US,true,id
video_0001269,creator_01678,2025-07-07T23:35:22.474Z,News,45,37,108755,4751,718,208,true,true,true,false,true,720p,0.183,29,0.644,0.052,3,126,IT,true,hi
video_0001270,creator_00290,2025-03-23T01:59:47.496Z,Fashion,15,144,3118,244,10,11,true,true,true,true,true,1080p,0.943,6,0.4,0.085,2,117,ZA,false,tr
video_0001271,creator_02797,2025-06-23T08:44:41.360Z,Dance,35,52,74730,2824,724,615,true,false,true,false,true,1080p,0.611,14,0.4,0.056,4,244,TR,false,fr
video_0001272,creator_03691,2025-06-25T04:19:45.237Z,Sports,55,50,1080,33,5,1,true,true,true,true,true,720p,0.49,43,0.782,0.036,5,81,IT,true,zh
video_0001273,creator_02370,2025-03-30T05:29:25.738Z,Food,50,137,3899,169,14,36,true,true,true,false,true,720p,0.762,39,0.78,0.056,2,176,FR,true,hi
video_0001274,creator_04561,2025-05-09T04:35:24.868Z,Fitness,20,97,3741,303,22,25,true,true,false,true,true,1080p,0.432,8,0.4,0.094,8,170,VN,false,bn
video_0001275,creator_00882,2025-03-11T03:28:14.679Z,Gaming,50,156,12290,700,161,75,true,false,true,false,true,1080p,0.34,35,0.7,0.076,8,150,MX,true,zh
video_0001276,creator_04896,2025-05-19T12:34:58.400Z,Technology,60,87,24497,1538,546,229,true,true,true,true,true,720p,0.225,38,0.633,0.094,6,90,FR,true,tr
video_0001277,creator_01783,2025-05-14T19:50:21.240Z,Pets,55,92,20149,1282,280,68,true,true,true,false,true,1080p,0.425,33,0.6,0.081,8,50,PH,true,de
video_0001278,creator_00742,2025-07-07T19:06:20.103Z,Food,15,38,11902,256,174,54,true,true,true,false,true,1080p,0.003,9,0.6,0.041,7,199,TR,false,sv
video_0001279,creator_03570,2025-03-15T02:17:54.610Z,News,25,152,1057,46,9,10,true,true,true,false,true,1080p,0.095,9,0.36,0.061,3,209,TH,true,ko
video_0001280,creator_00047,2025-06-13T04:33:41.980Z,Art,25,62,5460,464,38,39,false,false,true,false,true,1080p,0.117,7,0.28,0.099,4,64,IR,true,ar
video_0001281,creator_03087,2025-05-09T04:52:50.739Z,Education,55,97,9251,205,128,30,true,false,true,true,true,720p,0.62,47,0.855,0.039,4,217,IT,true,ko
video_0001282,creator_04570,2025-04-18T02:28:58.282Z,Dance,30,118,6884,431,78,68,true,true,true,false,true,1080p,0.645,18,0.6,0.084,9,242,US,true,ar
video_0001283,creator_03260,2025-04-01T21:05:44.858Z,Gaming,45,135,1002,25,15,7,false,true,true,false,true,1080p,0.822,17,0.378,0.047,7,114,US,true,fr
video_0001284,creator_00324,2025-04-21T06:21:08.422Z,Gaming,30,115,27571,2239,537,95,true,true,true,false,true,1080p,0.363,20,0.667,0.104,7,153,IN,false,de
video_0001285,creator_01239,2025-04-12T04:00:58.820Z,Gaming,50,124,36659,1337,271,256,true,false,true,true,true,1080p,1,39,0.78,0.051,7,130,BR,true,pl
video_0001286,creator_00035,2025-04-27T19:04:42.362Z,Kids,30,109,47519,3634,363,144,true,true,true,false,true,720p,0.873,25,0.833,0.087,6,152,DE,true,hi
video_0001287,creator_02773,2025-07-02T09:34:59.846Z,News,40,43,3143,255,12,22,true,false,true,false,true,1080p,0.457,29,0.725,0.092,8,159,TH,false,fr
video_0001288,creator_00343,2025-08-14T11:48:35.534Z,Beauty,35,0,1003,72,5,7,true,false,false,false,true,720p,0.121,11,0.314,0.084,2,241,TH,false,ko
video_0001289,creator_00820,2025-06-26T10:10:06.912Z,Lifestyle,60,49,1355,125,5,7,false,true,true,true,false,1080p,0.869,47,0.783,0.101,9,180,BR,false,es
video_0001290,creator_04226,2025-03-01T13:56:27.535Z,News,60,166,16766,611,295,63,false,true,false,true,true,1080p,0.274,35,0.583,0.058,6,94,MX,true,ar
video_0001291,creator_03321,2025-04-30T09:16:56.156Z,Motivation,15,106,1032,76,17,8,true,false,true,false,true,1080p,0.356,8,0.533,0.098,4,177,TR,true,bn
video_0001292,creator_02575,2025-05-16T10:26:30.891Z,Fashion,30,90,106749,8181,1444,398,true,true,false,false,true,720p,0.712,26,0.867,0.094,6,113,PK,false,es
video_0001293,creator_01362,2025-05-09T13:22:41.652Z,Gaming,15,97,7335,317,45,22,true,false,true,true,true,1080p,0.48,7,0.467,0.052,4,168,BD,true,ar
video_0001294,creator_02044,2025-02-27T00:50:28.739Z,Food,55,168,138070,13765,2760,1214,true,true,true,false,true,1080p,0.431,38,0.691,0.128,8,221,PH,false,nl
video_0001295,creator_03721,2025-02-28T11:20:27.246Z,News,30,167,1052,77,14,11,true,true,true,true,true,1080p,0.204,11,0.367,0.097,6,246,IR,true,ar
video_0001296,creator_00849,2025-07-26T16:58:23.641Z,Science,35,19,28489,2661,485,168,true,false,true,true,true,1080p,0.436,30,0.857,0.116,8,54,GB,true,ru
video_0001297,creator_04112,2025-07-30T05:31:04.123Z,Fashion,60,15,1448,131,10,10,true,true,true,false,true,720p,0.928,39,0.65,0.104,8,115,VN,true,es
video_0001298,creator_03861,2025-05-08T06:49:39.478Z,Beauty,60,98,1004,23,16,5,false,true,false,false,true,1080p,0.976,53,0.883,0.044,4,186,VN,false,it
video_0001299,creator_03600,2025-05-29T05:38:28.452Z,Sports,25,77,1056,27,17,3,true,true,true,true,true,1080p,0.795,12,0.48,0.045,8,195,ID,false,pt
video_0001300,creator_00622,2025-06-02T21:46:23.340Z,Travel,45,73,1006,58,14,8,true,false,true,false,true,1080p,0.926,28,0.622,0.08,6,204,FR,false,es
video_0001301,creator_00395,2025-05-20T23:22:12.651Z,Kids,30,85,8465,845,87,57,true,true,false,false,true,1080p,0.429,15,0.5,0.117,3,101,GB,true,en
video_0001302,creator_03650,2025-06-12T14:55:26.604Z,Science,25,63,1498,72,10,13,true,false,false,false,true,1080p,0.953,17,0.68,0.063,3,181,FR,true,fr
video_0001303,creator_03908,2025-08-14T09:51:58.252Z,Food,35,0,1005,44,22,2,true,true,true,true,true,1080p,0.59,14,0.4,0.068,7,77,JP,false,de
video_0001304,creator_00844,2025-06-01T11:20:19.641Z,Sports,45,74,1036,98,5,5,true,true,true,false,false,1080p,0.303,14,0.311,0.104,6,219,TR,true,sv
video_0001305,creator_02082,2025-08-06T06:17:43.460Z,Science,15,8,1747,48,18,5,false,false,false,false,true,720p,0.535,12,0.8,0.041,5,168,FR,false,tr
video_0001306,creator_01833,2025-05-23T13:41:43.092Z,Food,60,83,1307,88,17,8,true,true,true,false,true,1080p,0.914,50,0.833,0.086,8,128,FR,false,es
video_0001307,creator_02543,2025-08-07T19:08:55.959Z,Sports,45,7,1093,48,10,11,true,false,false,false,true,1080p,0.724,40,0.889,0.063,2,112,JP,true,sv
video_0001308,creator_00609,2025-08-10T04:34:33.691Z,Fashion,60,4,1004,39,11,5,true,false,false,false,true,720p,0.897,36,0.6,0.055,4,168,JP,false,bn
video_0001309,creator_02134,2025-03-27T00:40:20.625Z,News,30,140,1009,64,8,5,true,false,true,true,true,1080p,0.307,12,0.4,0.076,7,202,US,true,th
video_0001310,creator_01041,2025-06-15T16:57:35.365Z,Motivation,25,60,6570,476,137,11,true,false,true,true,true,1080p,0.512,10,0.4,0.095,6,133,IR,true,ko
video_0001311,creator_01708,2025-04-06T15:53:38.223Z,Beauty,30,130,1001,31,19,7,true,false,true,false,true,1080p,0.557,22,0.733,0.057,6,97,JP,true,fr
video_0001312,creator_04824,2025-04-26T12:05:04.867Z,Technology,50,110,65999,6252,373,695,true,false,false,false,true,1080p,0.848,44,0.88,0.111,7,109,BR,true,nl
video_0001313,creator_00772,2025-08-09T07:44:06.907Z,Motivation,40,5,1009,37,4,2,false,true,true,false,true,1080p,0.605,31,0.775,0.043,3,76,DE,false,sv
video_0001314,creator_01155,2025-06-02T03:48:03.838Z,Fitness,55,73,1001,86,22,1,true,false,true,true,true,1080p,0.764,21,0.382,0.109,5,50,VN,true,tr
video_0001315,creator_02972,2025-03-11T01:49:20.709Z,DIY,55,156,1001,98,14,8,false,true,true,true,true,720p,0.108,24,0.436,0.12,7,211,PH,true,pt
video_0001316,creator_02150,2025-06-09T03:14:02.706Z,Music,15,66,96895,3285,1764,259,true,true,true,true,false,1080p,0.894,10,0.667,0.055,2,101,PH,false,ko
video_0001317,creator_04017,2025-05-11T15:35:48.331Z,Motivation,45,95,1036,85,11,2,false,false,true,false,true,1080p,0.7,15,0.333,0.095,6,120,ID,true,fr
video_0001318,creator_04548,2025-03-02T14:55:35.191Z,Art,50,165,12975,332,134,64,false,true,true,true,true,720p,0.918,29,0.58,0.041,4,68,BR,true,sv
video_0001319,creator_04720,2025-05-25T04:01:06.949Z,Fitness,50,81,1006,24,12,5,true,false,true,true,true,720p,0.678,29,0.58,0.041,2,204,BD,false,tr
video_0001320,creator_01555,2025-05-22T19:17:22.832Z,Art,50,84,1010,70,12,10,true,true,false,true,true,1080p,0.476,29,0.58,0.091,5,219,PH,true,vi
video_0001321,creator_03300,2025-03-06T10:15:43.851Z,Comedy,40,161,1006,53,11,10,false,true,false,false,true,1080p,0.933,25,0.625,0.074,2,184,ZA,true,th
video_0001322,creator_03521,2025-03-16T04:36:49.849Z,DIY,30,151,1045,45,5,9,true,true,true,true,true,720p,0.683,11,0.367,0.056,8,163,JP,false,zh
video_0001323,creator_00185,2025-03-01T19:25:37.528Z,Science,50,166,1132,41,19,7,false,true,true,true,true,1080p,0.039,16,0.32,0.059,7,137,IR,true,sv
video_0001324,creator_05000,2025-06-11T01:23:16.291Z,Comedy,55,64,1082,96,5,8,true,false,false,true,true,1080p,0.937,48,0.873,0.101,4,174,KR,true,ko
video_0001325,creator_04974,2025-05-25T21:08:02.539Z,Education,35,81,8001,736,79,73,true,true,false,true,true,1080p,0.954,30,0.857,0.111,4,66,TR,true,vi
video_0001326,creator_02730,2025-02-23T03:17:54.963Z,Education,50,172,2005,147,18,15,true,true,true,true,true,720p,0.047,29,0.58,0.09,4,95,KR,true,hi
video_0001327,creator_01603,2025-06-19T10:36:45.142Z,Pets,50,56,1744,44,19,15,false,false,false,false,true,1080p,0.384,26,0.52,0.045,8,83,IT,true,sv
video_0001328,creator_01776,2025-06-21T23:50:19.756Z,Education,15,53,1184,41,5,2,false,true,true,false,true,1080p,0.789,11,0.733,0.041,5,55,TR,true,id
video_0001329,creator_01836,2025-03-21T12:26:21.991Z,DIY,60,146,1001,86,19,4,false,false,true,true,true,1080p,0.698,31,0.517,0.109,2,129,ZA,false,ar
video_0001330,creator_00469,2025-07-08T23:09:19.271Z,Technology,50,36,1077,93,11,3,false,false,true,false,true,720p,0.453,15,0.3,0.099,7,189,IN,true,ru
video_0001331,creator_04217,2025-04-05T03:39:13.531Z,Sports,25,131,1502,92,31,16,true,true,false,false,true,1080p,0.743,19,0.76,0.093,4,191,BR,false,id
video_0001332,creator_04003,2025-03-05T19:54:48.867Z,DIY,25,162,18474,1495,303,98,true,true,false,false,true,1080p,0.199,9,0.36,0.103,5,69,BR,true,pt
video_0001333,creator_03937,2025-04-16T08:57:21.593Z,Travel,60,120,1341,50,9,14,true,true,true,false,false,1080p,0.858,24,0.4,0.054,2,168,BR,true,zh
video_0001334,creator_04500,2025-03-14T09:00:20.089Z,Education,15,153,1033,33,7,8,true,true,true,true,true,720p,0.149,4,0.267,0.046,9,122,JP,true,ko
video_0001335,creator_02109,2025-06-25T13:24:31.661Z,Gaming,15,50,1554,35,23,5,true,false,true,false,true,1080p,0.515,11,0.733,0.041,7,240,TR,false,es
video_0001336,creator_00737,2025-04-25T02:20:24.834Z,Sports,40,111,54151,4787,767,263,false,true,true,false,true,720p,0.675,20,0.5,0.107,6,162,BR,false,it
video_0001337,creator_01401,2025-07-24T18:47:23.424Z,Fashion,25,21,1006,85,14,8,false,true,false,false,false,1080p,0.692,18,0.72,0.106,7,126,MX,false,ru
video_0001338,creator_04345,2025-03-20T15:11:44.444Z,Fashion,30,147,1027,79,19,3,true,true,true,true,true,1080p,0.818,13,0.433,0.098,7,72,IR,true,es
video_0001339,creator_03695,2025-07-26T09:13:40.563Z,Pets,50,19,2870,261,51,17,true,true,true,false,true,1080p,0.768,21,0.42,0.115,9,217,IT,true,nl
video_0001340,creator_04952,2025-03-15T09:53:04.274Z,Education,55,152,73070,6516,1371,755,true,true,true,true,true,720p,0.409,46,0.836,0.118,2,158,TR,true,ru
video_0001341,creator_04042,2025-06-14T07:09:44.122Z,News,55,61,62652,3871,996,480,true,true,false,false,true,1080p,0.617,27,0.491,0.085,7,137,PK,true,de
video_0001342,creator_04496,2025-03-19T16:17:12.320Z,Art,20,148,1019,54,16,8,true,false,true,true,true,1080p,0.411,13,0.65,0.077,7,181,IR,true,pt
video_0001343,creator_01258,2025-02-26T18:59:06.541Z,Food,35,169,1083,98,20,1,false,true,true,true,true,1080p,0.646,21,0.6,0.11,6,59,IN,true,pt
video_0001344,creator_04864,2025-05-20T12:01:19.948Z,Science,30,86,5606,290,105,45,true,false,true,false,false,1080p,0.669,16,0.533,0.078,5,194,BR,true,ko
video_0001345,creator_02674,2025-02-22T03:36:19.431Z,Education,35,173,99373,4937,1722,898,true,true,true,true,true,720p,0.657,13,0.371,0.076,9,139,IN,true,it
video_0001346,creator_03334,2025-06-11T21:43:51.093Z,Travel,35,64,71411,2707,322,210,true,false,true,true,true,720p,0.981,28,0.8,0.045,3,94,ID,true,en
video_0001347,creator_04437,2025-04-19T10:58:55.622Z,Art,40,117,1116,23,3,8,false,true,false,true,true,720p,0.626,35,0.875,0.03,6,112,IN,false,sv
video_0001348,creator_00112,2025-04-24T20:57:29.918Z,Motivation,40,112,40812,1663,293,409,true,false,true,true,true,1080p,0.472,30,0.75,0.058,7,236,FR,true,zh
video_0001349,creator_03707,2025-03-11T12:43:05.042Z,Beauty,60,156,2589,193,36,21,true,true,false,true,true,1080p,0.684,47,0.783,0.097,4,117,IR,true,pl
video_0001350,creator_04585,2025-06-16T03:55:17.555Z,Comedy,40,59,21978,668,283,210,true,true,true,false,true,1080p,0.685,20,0.5,0.053,8,127,JP,true,es
video_0001351,creator_00198,2025-04-23T23:39:40.609Z,Science,15,112,1614,67,11,1,true,true,true,true,true,1080p,0.316,5,0.333,0.049,2,149,NG,false,id
video_0001352,creator_00797,2025-03-31T14:07:12.078Z,Beauty,55,136,1016,93,17,1,true,true,false,false,false,720p,0.074,36,0.655,0.109,8,163,NG,true,ar
video_0001353,creator_01706,2025-08-02T19:13:37.504Z,Music,55,12,1291,89,19,3,true,true,false,false,true,1080p,0.81,24,0.436,0.086,4,125,MX,true,ja
video_0001354,creator_03476,2025-06-14T05:07:13.809Z,Art,60,61,1001,36,17,8,true,true,true,false,true,1080p,0.77,37,0.617,0.061,3,245,IN,false,it
video_0001355,creator_00505,2025-07-21T05:24:32.962Z,Education,40,24,7557,748,57,15,true,true,true,false,true,1080p,0.46,30,0.75,0.109,5,228,IT,true,ja
video_0001356,creator_00781,2025-06-26T18:02:21.430Z,Education,50,49,1009,58,19,8,false,true,true,false,true,1080p,0.793,19,0.38,0.084,4,151,FR,true,th
video_0001357,creator_01002,2025-07-31T00:59:40.906Z,Education,25,14,1010,60,11,1,true,false,true,true,true,1080p,0.136,13,0.52,0.071,9,134,PH,true,zh
video_0001358,creator_03517,2025-02-26T08:51:08.224Z,DIY,40,169,77069,3272,687,371,true,false,true,true,true,1080p,0.674,15,0.375,0.056,9,230,MX,true,ru
video_0001359,creator_04909,2025-07-04T11:19:04.503Z,News,45,41,1018,45,4,7,false,false,true,true,true,1080p,0.066,19,0.422,0.055,8,129,DE,true,de
video_0001360,creator_02177,2025-04-11T21:05:26.723Z,Education,55,125,54097,2418,454,132,true,false,true,false,true,1080p,0.941,38,0.691,0.056,9,182,BR,false,tr
video_0001361,creator_03257,2025-06-06T02:28:52.411Z,Travel,45,69,132198,11600,2546,348,true,false,true,true,true,1080p,0.902,36,0.8,0.11,6,209,BR,true,ru
video_0001362,creator_01828,2025-06-10T05:38:02.404Z,Travel,30,65,4086,151,76,8,false,false,false,true,true,1080p,0.346,21,0.7,0.058,3,177,BR,true,tr
video_0001363,creator_00472,2025-02-20T01:32:49.749Z,Sports,60,175,1021,50,16,1,true,false,false,false,true,1080p,0.308,30,0.5,0.066,4,226,TH,true,fr
video_0001364,creator_00448,2025-05-10T21:31:25.301Z,Comedy,50,96,1233,93,23,12,true,true,true,false,true,1080p,0.214,21,0.42,0.104,5,87,PK,true,es
video_0001365,creator_01016,2025-03-01T09:50:02.972Z,Food,35,166,3878,142,57,15,true,false,false,true,true,1080p,0.952,25,0.714,0.055,2,241,TH,true,tr
video_0001366,creator_00910,2025-04-12T09:26:28.535Z,Fitness,45,124,1788,46,16,9,false,false,true,false,true,1080p,0.331,36,0.8,0.04,5,146,PK,true,tr
video_0001367,creator_02759,2025-06-03T12:26:04.522Z,Pets,55,72,1006,32,11,11,true,true,true,false,true,1080p,0.72,32,0.582,0.054,7,207,JP,true,zh
video_0001368,creator_04024,2025-03-05T06:01:09.302Z,News,25,162,1005,82,11,5,true,false,false,true,true,1080p,0.872,10,0.4,0.098,6,249,VN,true,it
video_0001369,creator_01457,2025-05-16T21:24:58.042Z,Travel,40,90,2013,154,34,17,true,true,true,false,true,720p,0.246,17,0.425,0.102,8,183,US,true,it
video_0001370,creator_04142,2025-06-04T02:41:41.117Z,Pets,45,71,1531,80,32,5,true,true,true,false,true,1080p,0.941,30,0.667,0.076,2,79,US,false,tr
video_0001371,creator_00258,2025-06-10T17:38:14.959Z,Beauty,25,65,5079,446,87,38,false,false,true,true,true,1080p,0.133,22,0.88,0.112,4,94,MX,true,en
video_0001372,creator_03556,2025-08-07T18:03:46.394Z,Technology,60,7,2422,86,53,20,true,false,false,false,true,1080p,0.793,46,0.767,0.066,6,114,MX,false,zh
video_0001373,creator_04778,2025-06-24T20:19:13.963Z,News,35,51,1415,66,19,2,true,true,false,true,true,1080p,0.536,21,0.6,0.061,7,232,GB,false,pt
video_0001374,creator_03599,2025-06-07T11:19:45.289Z,Dance,45,68,2768,77,17,9,true,true,true,true,true,1080p,0.537,38,0.844,0.037,6,223,DE,true,es
video_0001375,creator_01018,2025-03-04T01:43:02.958Z,Science,35,163,1115,31,8,2,true,true,true,false,true,1080p,0.314,26,0.743,0.037,8,109,FR,true,ko
video_0001376,creator_01244,2025-06-15T05:03:01.301Z,Food,30,60,1034,46,21,5,true,true,false,false,true,1080p,0.782,23,0.767,0.07,2,71,FR,true,tr
video_0001377,creator_00675,2025-04-23T13:03:45.731Z,Kids,55,113,1214,109,5,2,true,false,true,true,true,1080p,0.405,28,0.509,0.096,5,190,KR,true,ar
video_0001378,creator_01249,2025-04-01T10:00:26.270Z,Comedy,40,135,24637,1175,247,189,true,false,false,false,true,1080p,0.569,18,0.45,0.065,3,246,US,true,id
video_0001379,creator_04424,2025-06-21T05:57:50.183Z,DIY,40,54,1026,32,23,3,true,true,false,true,true,1080p,0.476,31,0.775,0.057,2,203,BD,false,fr
video_0001380,creator_04038,2025-05-02T05:24:26.911Z,News,40,104,20745,1875,241,123,true,true,false,true,true,1080p,0.691,13,0.325,0.108,2,209,MX,true,pt
video_0001381,creator_02150,2025-06-03T20:21:40.507Z,Technology,60,72,1218,43,18,8,true,false,true,true,true,1080p,0.03,30,0.5,0.057,8,196,PK,true,hi
video_0001382,creator_02187,2025-02-25T07:13:45.660Z,News,15,170,1023,74,21,3,true,true,false,false,true,1080p,0.936,4,0.267,0.096,6,191,US,true,ar
video_0001383,creator_04673,2025-02-18T00:38:34.854Z,Sports,15,177,1015,70,7,4,false,true,true,false,true,1080p,0.001,11,0.733,0.08,3,105,FR,true,id
video_0001384,creator_02413,2025-03-26T02:10:32.660Z,Pets,50,141,1139,33,17,8,false,false,false,true,true,1080p,0.233,32,0.64,0.051,8,233,JP,false,ja
video_0001385,creator_02219,2025-06-08T00:28:22.297Z,News,45,67,1003,22,14,8,true,true,false,true,true,1080p,0.691,18,0.4,0.044,4,249,ID,false,bn
video_0001386,creator_03517,2025-06-30T11:46:25.597Z,Beauty,40,45,1024,76,21,1,true,true,false,false,true,1080p,0.844,12,0.3,0.096,3,51,PH,true,fr
video_0001387,creator_03159,2025-07-04T08:06:50.610Z,Gaming,35,41,9965,242,152,19,false,false,true,false,true,720p,0.17,23,0.657,0.041,3,227,VN,true,ar
